pressure,wind_speed,temperature,humidity
-0.809648,1.288689,-0.637596,-1.258344
-0.839118,1.405429,-0.732431,-1.300633
-0.879426,1.508030,-0.864306,-1.320387
-0.929779,1.586939,-1.017963,-1.321265
-0.986151,1.635493,-1.174321,-1.310004
-1.041942,1.650684,-1.313677,-1.294945
-1.089271,1.633339,-1.418996,-1.284361
-1.120623,1.587734,-1.478696,-1.284864
-1.130554,1.520767,-1.488448,-1.300177
-1.117080,1.440839,-1.451695,-1.330465
-1.082471,1.356646,-1.378819,-1.372335
-1.033241,1.276092,-1.285145,-1.419491
-0.979301,1.205461,-1.188175,-1.463923
-0.932395,1.148942,-1.104565,-1.497399
-0.904077,1.108539,-1.047416,-1.513010
-0.903595,1.084303,-1.024329,-1.506468
-0.936063,1.074795,-1.036560,-1.476931
-1.001275,1.077646,-1.079364,-1.427197
-1.093400,1.090093,-1.143393,-1.363226
-1.201632,1.109379,-1.216832,-1.293064
-1.311720,1.132976,-1.287816,-1.225372
-1.408127,1.158611,-1.346644,-1.167808
-1.476457,1.184150,-1.387367,-1.125566
-1.505742,1.207403,-1.408481,-1.100361
-1.490201,1.225953,-1.412640,-1.090039
-1.430180,1.237080,-1.405508,-1.088933
-1.332126,1.237835,-1.394050,-1.088894
-1.207603,1.225273,-1.384671,-1.080865
-1.071546,1.196813,-1.381605,-1.056692
-0.940050,1.150658,-1.385928,-1.010858
-0.828078,1.086178,-1.395391,-0.941821
-0.747453,1.004182,-1.405093,-0.852655
-0.705457,0.906995,-1.408854,-0.750875
-0.704220,0.798317,-1.400943,-0.647400
-0.740940,0.682875,-1.377784,-0.554808
-0.808834,0.565921,-1.339233,-0.485166
-0.898602,0.452659,-1.289114,-0.447778
-1.000089,0.347700,-1.234866,-0.447273
-1.103852,0.254639,-1.186328,-0.482363
-1.202365,0.175800,-1.153872,-0.545547
-1.290680,0.112194,-1.146278,-0.623842
-1.366504,0.063652,-1.168745,-0.700481
-1.429751,0.029083,-1.221487,-0.757324
-1.481738,0.006776,-1.299223,-0.777621
-1.524242,-0.005338,-1.391691,-0.748672
-1.558653,-0.009519,-1.485147,-0.663957
-1.585420,-0.008180,-1.564601,-0.524358
-1.603881,-0.003958,-1.616367,-0.338279
-1.612502,0.000154,-1.630484,-0.120607
-1.609448,0.000703,-1.602528,0.109330
-1.593303,-0.006223,-1.534492,0.330483
-1.563772,-0.024821,-1.434534,0.523055
-1.522161,-0.059191,-1.315657,0.671262
-1.471511,-0.112789,-1.193532,0.765439
-1.416320,-0.187781,-1.083883,0.803191
-1.361898,-0.284440,-0.999890,0.789403
-1.313478,-0.400697,-0.950092,0.735175
-1.275257,-0.532016,-0.937154,0.655861
-1.249576,-0.671640,-0.957699,0.568582
-1.236417,-0.811250,-1.003213,0.489628
-1.233331,-0.941963,-1.061823,0.432171
-1.235843,-1.055526,-1.120593,0.404658
-1.238250,-1.145515,-1.167901,0.410086
-1.234696,-1.208315,-1.195452,0.446235
-1.220299,-1.243697,-1.199572,0.506743
-1.192127,-1.254838,-1.181566,0.582774
-1.149840,-1.247777,-1.147131,0.664931
-1.095854,-1.230352,-1.104957,0.745065
-1.035021,-1.210815,-1.064848,0.817640
-0.973847,-1.196362,-1.035722,0.880440
-0.919424,-1.191859,-1.023900,0.934531
-0.878241,-1.199024,-1.031991,0.983525
-0.855108,-1.216230,-1.058559,1.032354
-0.852369,-1.238998,-1.098600,1.085813
-0.869531,-1.261092,-1.144684,1.147179
-0.903372,-1.276017,-1.188515,1.217196
-0.948470,-1.278630,-1.222544,1.293609
-0.998056,-1.266518,-1.241352,1.371349
-1.045025,-1.240852,-1.242488,1.443305
-1.082907,-1.206496,-1.226667,1.501540
-1.106666,-1.171302,-1.197288,1.538706
-1.113185,-1.144691,-1.159439,1.549398
-1.101406,-1.135746,-1.118610,1.531177
-1.072148,-1.151192,-1.079416,1.485108
-1.027670,-1.193652,-1.044602,1.415699
-0.971121,-1.260570,-1.014541,1.330294
-0.905977,-1.344050,-0.987312,1.238022
-0.835597,-1.431726,-0.959336,1.148515
-0.762946,-1.508572,-0.926400,1.070621
-0.690509,-1.559365,-0.884843,1.011320
-0.620360,-1.571388,-0.832632,0.975013
-0.554305,-1.536888,-0.770084,0.963258
-0.494034,-1.454804,-0.700067,0.974953
-0.441175,-1.331424,-0.627628,1.006871
-0.397239,-1.179782,-0.559111,1.054411
-0.363428,-1.017852,-0.500942,1.112389
-0.340364,-0.865793,-0.458312,1.175719
-0.327806,-0.742704,-0.434049,1.239889
-0.324462,-0.663432,-0.427879,1.301158
-0.327951,-0.635996,-0.436249,1.356534
-0.334997,-0.660074,-0.452755,1.403576
-0.341816,-0.726851,-0.469086,1.440153
-0.344678,-0.820269,-0.476352,1.464263
-0.340509,-0.919483,-0.466518,1.473997
-0.327426,-1.002113,-0.433729,1.467684
-0.305077,-1.047765,-0.375279,1.444203
-0.274682,-1.041206,-0.292089,1.403372
-0.238751,-0.974694,-0.188608,1.346308
-0.200505,-0.849072,-0.072206,1.275652
-0.163102,-0.673485,0.047840,1.195538
-0.128832,-0.463790,0.161580,1.111273
-0.098444,-0.239976,0.259643,1.028746
-0.070786,-0.023052,0.334329,0.953641
-0.042857,0.168065,0.380398,0.890598
-0.010308,0.319143,0.395511,0.842478
0.031667,0.422326,0.380287,0.809899
0.087201,0.476694,0.338057,0.791156
0.158606,0.487688,0.274393,0.782556
0.245441,0.465604,0.196501,0.779151
0.344011,0.423471,0.112577,0.775731
0.447465,0.374764,0.031167,0.767895
0.546513,0.331341,-0.039427,0.752999
0.630720,0.301960,-0.091708,0.730764
0.690152,0.291548,-0.119508,0.703418
0.717138,0.301280,-0.118481,0.675306
0.707795,0.329316,-0.086541,0.652008
0.663049,0.371970,-0.024205,0.639134
0.588919,0.425000,0.065239,0.640994
0.495964,0.484723,0.175802,0.659420
0.397944,0.548744,0.299175,0.692977
0.309880,0.616170,0.425441,0.736753
0.245828,0.687329,0.544087,0.782810
0.216720,0.763124,0.645224,0.821246
0.228650,0.844225,0.720860,0.841727
0.281911,0.930324,0.766033,0.835214
0.370943,1.019658,0.779616,0.795583
0.485226,1.108921,0.764617,0.720839
0.610966,1.193603,0.727895,0.613674
0.733292,1.268657,0.679275,0.481244
0.838591,1.329367,0.630178,0.334171
0.916586,1.372194,0.591958,0.184916
0.961791,1.395423,0.574208,0.045807
0.974140,1.399464,0.583310,-0.072947
0.958660,1.386746,0.621491,-0.164893
0.924308,1.361249,0.686538,-0.228309
0.882190,1.327778,0.772232,-0.266344
0.843490,1.291151,0.869444,-0.286263
0.817520,1.255491,0.967679,-0.297928
0.810209,1.223759,1.056819,-0.311783
0.823314,1.197620,1.128742,-0.336701
0.854461,1.177618,1.178549,-0.378115
0.897970,1.163600,1.205178,-0.436777
0.946279,1.155218,1.211324,-0.508417
0.991659,1.152359,1.202710,-0.584404
1.027885,1.155351,1.186852,-0.653308
1.051506,1.164865,1.171597,-0.703134
1.062497,1.181529,1.163701,-0.723812
1.064157,1.205333,1.167730,-0.709498
1.062287,1.235000,1.185473,-0.660248
1.063846,1.267519,1.215949,-0.582707
1.075335,1.298012,1.255975,-0.489628
1.101274,1.320058,1.301125,-0.398243
1.143067,1.326474,1.346868,-0.327706
1.198498,1.310466,1.389600,-0.295993
1.261960,1.266928,1.427359,-0.316796
1.325391,1.193650,1.460060,-0.396923
1.379733,1.092129,1.489215,-0.534691
1.416629,0.967787,1.517222,-0.719629
1.430036,0.829472,1.546391,-0.933606
1.417433,0.688269,1.577967,-1.153261
1.380396,0.555809,1.611385,-1.353379
1.324418,0.442355,1.643964,-1.510699
1.258012,0.355050,1.671138,-1.607555
1.191257,0.296667,1.687213,-1.634735
1.134078,0.265140,1.686510,-1.593086
1.094563,0.254016,1.664660,-1.493581
1.077643,0.253756,1.619775,-1.355778
1.084360,0.253687,1.553233,-1.204919
1.111867,0.244199,1.469879,-1.068079
1.154112,0.218783,1.377573,-0.969989
1.203081,0.175453,1.286124,-0.929179
1.250336,0.117262,1.205818,-0.955061
1.288549,0.051745,1.145791,-1.046424
1.312743,-0.010618,1.112573,-1.191578
1.321010,-0.058650,1.109088,-1.370132
1.314602,-0.083003,1.134290,-1.556132
1.297394,-0.078435,1.183528,-1.722041
1.274873,-0.045356,1.249533,-1.842953
1.252861,0.009702,1.323844,-1.900367
1.236273,0.074871,1.398354,-1.884932
1.228132,0.134863,1.466681,-1.797756
1.229069,0.173712,1.525050,-1.650092
1.237370,0.177812,1.572545,-1.461484
1.249550,0.138663,1.610660,-1.256702
1.261313,0.054776,1.642295,-1.061971
1.268656,-0.067698,1.670415,-0.901107
1.268899,-0.215772,1.696710,-0.792170
1.261370,-0.371776,1.720580,-0.745128
1.247621,-0.516485,1.738706,-0.760869
1.231105,-0.632651,1.745365,-0.831642
1.216388,-0.708273,1.733452,-0.942787
1.208065,-0.738972,1.696049,-1.075413
1.209608,-0.728989,1.628215,-1.209534
1.222423,-0.690574,1.528621,-1.327129
1.245311,-0.641852,1.400652,-1.414636
1.274480,-0.603527,1.252697,-1.464504
1.304131,-0.595032,1.097472,-1.475630
1.327511,-0.630825,0.950446,-1.452682
1.338238,-0.717545,0.827582,-1.404525
1.331626,-0.852546,0.742790,-1.342109
1.305737,-1.024113,0.705542,-1.276222
1.261938,-1.213320,0.719101,-1.215558
1.204823,-1.397190,0.779709,-1.165404
1.141501,-1.552586,0.876926,-1.127161
1.080354,-1.660110,0.995094,-1.098707
1.029516,-1.707294,1.115689,-1.075474
0.995340,-1.690533,1.220171,-1.051952
0.981160,-1.615414,1.292838,-1.023278
0.986607,-1.495437,1.323185,-0.986575
1.007590,-1.349408,1.307367,-0.941740
1.036991,-1.198036,1.248513,-0.891544
1.065923,-1.060394,1.155876,-0.841027
1.085336,-0.950912,1.042987,-0.796325
1.087649,-0.877442,0.925168,-0.763193
1.068119,-0.840705,0.816878,-0.745543
1.025664,-0.835133,0.729370,-0.744310
0.963007,-0.850873,0.669059,-0.756905
0.886100,-0.876447,0.636875,-0.777380
0.802953,-0.901493,0.628655,-0.797303
0.722095,-0.918999,0.636448,-0.807175
0.650968,-0.926565,0.650425,-0.798141
0.594571,-0.926481,0.660998,-0.763636
0.554605,-0.924629,0.660723,-0.700680
0.529293,-0.928527,0.645616,-0.610526
0.513891,-0.944965,0.615667,-0.498558
0.501789,-0.977814,0.574489,-0.373431
0.485981,-1.026511,0.528232,-0.245611
0.460593,-1.085598,0.484008,-0.125594
0.422182,-1.145445,0.448215,-0.022126
0.370538,-1.194018,0.425080,0.059219
0.308821,-1.219345,0.415759,0.116866
0.243029,-1.212123,0.418137,0.153293
0.180863,-1.167914,0.427357,0.174328
0.130255,-1.088413,0.436944,0.187827
0.097806,-0.981473,0.440251,0.202005
0.087469,-0.859845,0.431921,0.223736
0.099713,-0.738818,0.409031,0.257173
0.131345,-0.633256,0.371700,0.302950
0.176008,-0.554591,0.323016,0.358113
0.225272,-0.508436,0.268329,0.416800
0.270096,-0.493312,0.214062,0.471515
0.302390,-0.500801,0.166314,0.514753
0.316373,-0.517149,0.129544,0.540627
0.309479,-0.526022,0.105627,0.546197
0.282650,-0.511911,0.093481,0.532200
0.239964,-0.463485,0.089323,0.503068
0.187701,-0.376231,0.087508,0.466201
0.133023,-0.253799,0.081748,0.430660
0.082542,-0.107742,0.066463,0.405530
0.041046,0.044353,0.037956,0.398284
0.010634,0.182044,-0.004811,0.413477
-0.009589,0.285927,-0.060023,0.452021
-0.023214,0.341519,-0.123410,0.511192
-0.035696,0.342362,-0.189156,0.585345
-0.053170,0.291745,-0.251112,0.667192
-0.081144,0.202640,-0.304057,0.749365
-0.123346,0.095851,-0.344728,0.825925
-0.180934,-0.003362,-0.372426,0.893513
-0.252213,-0.069571,-0.389059,0.951869
-0.332920,-0.081613,-0.398644,1.003625
-0.416992,-0.026377,-0.406386,1.053397
-0.497670,0.098769,-0.417528,1.106377
-0.568712,0.285341,-0.436243,1.166725
-0.625480,0.515014,-0.464795,1.236124
-0.665701,0.762583,-0.503136,1.312840
-0.689762,1.000082,-0.549020,1.391531
-0.700498,1.201304,-0.598588,1.463894
-0.702536,1.345947,-0.647267,1.520091
-0.701329,1.422655,-0.690797,1.550683
-0.702085,1.430453,-0.726119,1.548717
-0.708798,1.378377,-0.751961,1.511535
-0.723568,1.283433,-0.768973,1.441913
-0.746322,1.167301,-0.779418,1.348232
-0.774991,1.052439,-0.786484,1.243601
-0.806063,0.958286,-0.793419,1.143989
-0.835425,0.898256,-0.802683,1.065692
-0.859282,0.878004,-0.815339,1.022551
-0.874989,0.895197,-0.830832,1.023442
-0.881634,0.940747,-0.847219,1.070520
-0.880254,1.001176,-0.861799,1.158573
-0.873664,1.061584,-0.871986,1.275660
-0.865937,1.108645,-0.876223,1.404973
-0.861645,1.133035,-0.874693,1.527604
-0.865013,1.130886,-0.869629,1.625779
-0.879147,1.104055,-0.865123,1.685938
-0.905479,1.059233,-0.866425,1.701128
-0.943515,1.006175,-0.878858,1.672245
-0.990933,0.955462,-0.906567,1.607865
-1.043976,0.916278,-0.951385,1.522678
-1.098080,0.894680,-1.012059,1.434787
-1.148584,0.892658,-1.084072,1.362338
-1.191424,0.908145,-1.160114,1.320112
-1.223669,0.935913,-1.231187,1.316689
-1.243840,0.969093,-1.288134,1.352724
-1.251965,1.000952,-1.323332,1.420681
-1.249416,1.026529,-1.332195,1.506075
-1.238556,1.043737,-1.314196,1.590038
-1.222310,1.053725,-1.273178,1.652739
-1.203726,1.060413,-1.216859,1.677040
-1.185627,1.069311,-1.155607,1.651736
-1.170374,1.085918,-1.100695,1.573756
-1.159774,1.114027,-1.062367,1.448925
-1.155106,1.154354,-1.048063,1.291141
-1.157210,1.203772,-1.061165,1.120077
-1.166603,1.255373,-1.100483,0.957848
-1.183553,1.299350,-1.160586,0.825214
-1.208084,1.324574,-1.232898,0.738018
-1.239905,1.320557,-1.307340,0.704493
-1.278278,1.279448,-1.374188,0.723923
-1.321870,1.197663,-1.425765,0.786879
-1.368635,1.076854,-1.457657,0.876990
-1.415788,0.924005,-1.469214,0.973890
-1.459899,0.750647,-1.463267,1.056813
-1.497121,0.571295,-1.445151,1.108160
-1.523549,0.401396,-1.421283,1.116393
-1.535652,0.255118,-1.397611,1.077758
-1.530725,0.143355,-1.378292,0.996533
-1.507291,0.072260,-1.364894,0.883807
-1.465384,0.042520,-1.356295,0.755068
-1.406664,0.049461,-1.349292,0.627070
-1.334334,0.083924,-1.339760,0.514615
-1.252875,0.133732,-1.324092,0.427857
-1.167619,0.185494,-1.300551,0.370644
-1.084222,0.226449,-1.270184,0.340181
-1.008103,0.246091,-1.237053,0.328052
-0.943912,0.237351,-1.207656,0.322371
-0.895099,0.197237,-1.189623,0.310585
-0.863627,0.126878,-1.189921,0.282368
-0.849848,0.031067,-1.212971,0.231998
-0.852560,-0.082604,-1.259066,0.159733
-0.869220,-0.204838,-1.323530,0.071896
-0.896287,-0.325813,-1.396839,-0.020355
-0.929657,-0.436305,-1.465810,-0.103333
-0.965137,-0.528644,-1.515706,-0.163754
-0.998920,-0.597459,-1.532894,-0.191700
-1.028004,-0.640158,-1.507597,-0.183009
-1.050515,-0.657143,-1.436171,-0.140598
-1.065905,-0.651769,-1.322436,-0.074421
-1.074991,-0.630033,-1.177724,-0.000011
-1.079826,-0.600030,-1.019559,0.064137
-1.083410,-0.571176,-0.869100,0.099878
-1.089253,-0.553247,-0.747783,0.092828
-1.100846,-0.555303,-0.673720,0.035208
-1.121089,-0.584600,-0.658496,-0.072413
-1.151752,-0.645596,-0.704986,-0.220827
-1.193058,-0.739228,-0.806594,-0.393452
-1.243439,-0.862555,-0.948118,-0.568936
-1.299533,-1.008889,-1.108106,-0.724673
-1.356445,-1.168442,-1.262334,-0.840606
-1.408245,-1.329443,-1.387792,-0.902661
-1.448666,-1.479609,-1.466476,-0.905191
-1.471905,-1.607756,-1.488312,-0.852010
-1.473413,-1.705319,-1.452698,-0.755842
-1.450561,-1.767512,-1.368372,-0.636274
-1.403078,-1.793946,-1.251659,-0.516591
-1.333167,-1.788536,-1.123404,-0.420032
-1.245290,-1.758726,-1.005173,-0.366113
-1.145632,-1.714106,-0.915403,-0.367644
-1.041318,-1.664663,-0.866209,-0.428900
-0.939507,-1.618967,-0.861404,-0.545228
-0.846496,-1.582604,-0.896091,-0.704095
-0.766978,-1.557174,-0.957839,-0.887330
-0.703563,-1.540040,-1.029226,-1.074150
-0.656645,-1.524907,-1.091219,-1.244398
-0.624617,-1.503159,-1.126767,-1.381463
-0.604391,-1.465713,-1.123926,-1.474416
-0.592126,-1.405079,-1.077935,-1.519068
-0.584024,-1.317225,-0.991914,-1.517863
-0.577059,-1.202897,-0.876052,-1.478742
-0.569491,-1.068121,-0.745511,-1.413265
-0.561097,-0.923735,-0.617459,-1.334397
-0.553069,-0.784011,-0.507828,-1.254394
-0.547609,-0.664549,-0.428406,-1.183123
-0.547306,-0.579807,-0.384821,-1.127088
-0.554417,-0.540651,-0.375757,-1.089207
-0.570189,-0.552387,-0.393518,-1.069293
-0.594363,-0.613585,-0.425789,-1.064993
-0.624944,-0.715946,-0.458212,-1.072935
-0.658300,-0.845230,-0.477262,-1.089774
-0.689561,-0.983125,-0.472840,-1.112919
-0.713267,-1.109753,-0.440113,-1.140800
-0.724142,-1.206417,-0.380242,-1.172686
-0.717865,-1.258156,-0.299910,-1.208165
-0.691704,-1.255698,-0.209775,-1.246471
-0.644914,-1.196545,-0.122182,-1.285898
-0.578833,-1.085020,-0.048609,-1.323494
-0.496669,-0.931336,0.002637,-1.355163
-0.403025,-0.749855,0.028029,-1.376190
-0.303246,-0.556862,0.029432,-1.382100
-0.202703,-0.368211,0.013622,-1.369657
-0.106136,-0.197233,-0.009173,-1.337783
-0.017145,-0.053183,-0.027400,-1.288148
0.062087,0.059562,-0.030532,-1.225272
0.130837,0.141499,-0.011200,-1.156053
0.189640,0.197276,0.033329,-1.088788
0.239922,0.234430,0.100590,-1.031828
0.283545,0.261828,0.183368,-0.992131
0.322341,0.288111,0.271056,-0.973985
0.357727,0.320355,0.351638,-0.978163
0.390457,0.363153,0.413916,-1.001691
0.420543,0.418190,0.449550,-1.038279
0.447340,0.484316,0.454551,-1.079363
0.469768,0.558043,0.429946,-1.115548
0.486617,0.634331,0.381553,-1.138196
0.496877,0.707502,0.318916,-1.140848
0.500040,0.772149,0.253644,-1.120221
0.496316,0.823913,0.197487,-1.076601
0.486737,0.860058,0.160487,-1.013571
0.473146,0.879805,0.149554,-0.937160
0.458066,0.884431,0.167665,-0.854601
0.444474,0.877159,0.213788,-0.772962
0.435511,0.862867,0.283474,-0.697944
0.434179,0.847652,0.369938,-0.633070
0.443024,0.838276,0.465383,-0.579422
0.463885,0.841518,0.562288,-0.535942
0.497691,0.863475,0.654429,-0.500188
0.544356,0.908842,0.737473,-0.469345
0.602767,0.980241,0.809089,-0.441223
0.670873,1.077687,0.868652,-0.414996
0.745870,1.198264,0.916669,-0.391479
0.824450,1.336111,0.954121,-0.372871
0.903112,1.482764,0.981907,-0.362015
0.978477,1.627880,1.000544,-0.361344
1.047582,1.760278,1.010173,-0.371774
1.108113,1.869208,1.010850,-0.391839
1.158539,1.945677,1.003024,-0.417315
1.198146,1.983639,0.988036,-0.441497
1.226957,1.980863,0.968473,-0.456142
1.245557,1.939313,0.948221,-0.452936
1.254877,1.864960,0.932171,-0.425233
1.255968,1.767021,0.925559,-0.369691
1.249825,1.656726,0.933062,-0.287461
1.237301,1.545795,0.957816,-0.184612
1.219141,1.444869,1.000565,-0.071625
1.196116,1.362142,1.059137,0.038022
1.169244,1.302423,1.128394,0.129996
1.140019,1.266767,1.200722,0.191625
1.110601,1.252728,1.267015,0.214317
1.083861,1.255157,1.318010,0.195437
1.063261,1.267382,1.345766,0.139239
1.052520,1.282518,1.345031,0.056631
1.055109,1.294670,1.314248,-0.036253
1.073627,1.299783,1.256039,-0.120471
1.109187,1.296000,1.177041,-0.177284
1.160906,1.283480,1.087133,-0.191247
1.225662,1.263765,0.998156,-0.152820
1.298180,1.238853,0.922331,-0.060038
1.371502,1.210238,0.870623,0.081086
1.437814,1.178146,0.851292,0.257513
1.489523,1.141183,0.868849,0.451314
1.520428,1.096491,0.923543,0.642628
1.526786,1.040409,1.011439,0.812912
1.508079,0.969499,1.125024,0.947894
1.467315,0.881694,1.254230,1.039713
1.410774,0.777298,1.387701,1.087881
1.347194,0.659552,1.514111,1.098902
1.286511,0.534585,1.623365,1.084671
1.238333,0.410670,1.707556,1.059970
1.210397,0.296877,1.761586,1.039551
1.207289,0.201343,1.783450,1.035389
1.229646,0.129506,1.774198,1.054587
1.274009,0.082674,1.737624,1.098342
1.333375,0.057275,1.679766,1.162118
1.398363,0.045029,1.608271,1.236954
1.458817,0.034103,1.531677,1.311602
1.505560,0.011118,1.458655,1.375046
1.531996,-0.036309,1.397241,1.418867
1.535270,-0.116935,1.354090,1.438980
1.516758,-0.233691,1.333792,1.436385
1.481811,-0.382369,1.338314,1.416812
1.438764,-0.551545,1.366644,1.389333
1.397408,-0.723837,1.414700,1.364264
1.367179,-0.878400,1.475590,1.350805
1.355397,-0.994266,1.540228,1.354919
1.365893,-1.054008,1.598309,1.377924
1.398244,-1.047069,1.639545,1.416079
1.447792,-0.972141,1.655028,1.461295
1.506417,-0.838125,1.638531,1.502810
1.563932,-0.663416,1.587545,1.529493
1.609840,-0.473548,1.503863,1.532314
1.635125,-0.297550,1.393581,1.506427
1.633759,-0.163559,1.266468,1.452453
1.603641,-0.094435,1.134761,1.376642
1.546817,-0.104096,1.011548,1.289862
1.468967,-0.195221,0.908972,1.205597
1.378252,-0.358711,0.836544,1.137331
1.283785,-0.575028,0.799841,1.095840
1.194007,-0.817194,0.799822,1.086962
1.115285,-1.054952,0.832857,1.110290
1.051001,-1.259391,0.891499,1.159109
1.001266,-1.407265,0.965836,1.221606
0.963310,-1.484296,1.045194,1.283158
0.932423,-1.486936,1.119878,1.329268
0.903233,-1.422336,1.182634,1.348570
0.871054,-1.306589,1.229574,1.335315
0.833007,-1.161619,1.260390,1.290808
0.788692,-1.011297,1.277853,1.223488
0.740277,-0.877480,1.286707,1.147578
0.692002,-0.776689,1.292201,1.080527
0.649207,-0.717935,1.298583,1.039688
0.617111,-0.702042,1.307877,1.038856
0.599599,-0.722466,1.319221,1.085306
0.598282,-0.767388,1.328919,1.177928
0.612028,-0.822580,1.331220,1.306812
0.637077,-0.874483,1.319669,1.454429
0.667702,-0.912869,1.288762,1.598204
0.697283,-0.932607,1.235535,1.714067
0.719583,-0.934244,1.160744,1.780360
0.729935,-0.923345,1.069327,1.781407
0.726119,-0.908800,0.969997,1.710139
0.708728,-0.900496,0.873981,1.569310
0.680955,-0.906872,0.793100,1.371115
0.647857,-0.932852,0.737521,1.135287
0.615223,-0.978607,0.713630,0.886034
0.588320,-1.039349,0.722438,0.648362
0.570742,-1.106207,0.758891,0.444417
0.563624,-1.167956,0.812275,0.290460
0.565368,-1.213235,0.867711,0.194940
0.571941,-1.232785,0.908535,0.157932
0.577682,-1.221244,0.919152,0.171926
0.576436,-1.178129,0.887878,0.223734
0.562797,-1.107830,0.809227,0.297092
0.533179,-1.018614,0.685214,0.375437
0.486527,-0.920877,0.525386,0.444368
0.424498,-0.825004,0.345523,0.493374
0.351102,-0.739295,0.165216,0.516631
0.271883,-0.668374,0.004702,0.512836
0.192820,-0.612415,-0.118479,0.484266
0.119177,-0.567341,-0.192428,0.435377
0.054557,-0.525925,-0.212879,0.371316
0.000348,-0.479590,-0.183899,0.296715
-0.044328,-0.420504,-0.117134,0.214997
-0.082170,-0.343532,-0.029742,0.128307
-0.116846,-0.247655,0.058624,0.037984
-0.151960,-0.136534,0.129243,-0.054617
-0.190040,-0.018092,0.167541,-0.147275
-0.231810,0.096798,0.165521,-0.236310
-0.275889,0.196302,0.122961,-0.316493
-0.319010,0.269871,0.047183,-0.381560
-0.356715,0.310345,-0.048554,-0.425286
-0.384389,0.315474,-0.147733,-0.442898
-0.398416,0.288589,-0.233798,-0.432513
-0.397199,0.238277,-0.293332,-0.396243
-0.381827,0.177124,-0.318579,-0.340642
-0.356224,0.119766,-0.308846,-0.276304
-0.326723,0.080610,-0.270539,-0.216583
-0.301126,0.071636,-0.215824,-0.175598
-0.287418,0.100662,-0.160200,-0.165862
-0.292371,0.170376,-0.119441,-0.195979
-0.320295,0.278246,-0.106503,-0.268854
-0.372191,0.417288,-0.129005,-0.380828
-0.445450,0.577487,-0.187738,-0.521932
-0.534171,0.747567,-0.276517,-0.677303
-0.630037,0.916752,-0.383375,-0.829527
-0.723591,1.076205,-0.492891,-0.961515
-0.805678,1.219887,-0.589171,-1.059393
-0.868801,1.344759,-0.658943,-1.114842
-0.908162,1.450345,-0.694137,-1.126469
-0.922210,1.537845,-0.693472,-1.099915
-0.912653,1.609047,-0.662738,-1.046666
-0.883941,1.665318,-0.613711,-0.981804
-0.842370,1.706921,-0.561906,-0.921112
-0.794976,1.732813,-0.523599,-0.878093
-0.748453,1.740955,-0.512676,-0.861491
-0.708256,1.729042,-0.537902,-0.873786
-0.678048,1.695469,-0.601151,-0.910970
-0.659529,1.640272,-0.696908,-0.963631
-0.652625,1.565817,-0.813157,-1.019129
-0.655945,1.477040,-0.933498,-1.064411
-0.667374,1.381137,-1.040087,-1.088898
-0.684642,1.286770,-1.116870,-1.086835
-0.705779,1.202885,-1.152507,-1.058621
-0.729353,1.137415,-1.142460,-1.010825
-0.754517,1.096086,-1.089854,-0.954879
-0.780874,1.081592,-1.004977,-0.904682
-0.808278,1.093287,-0.903500,-0.873616
-0.836635,1.127442,-0.803774,-0.871572
-0.865809,1.178031,-0.723678,-0.902624
-0.895648,1.237841,-0.677592,-0.963844
-0.926152,1.299706,-0.674041,-1.045548
-0.957689,1.357592,-0.714387,-1.132974
-0.991216,1.407328,-0.792805,-1.209081
-1.028360,1.446860,-0.897473,-1.257952
-1.071331,1.475991,-1.012764,-1.268122
-1.122598,1.495731,-1.121989,-1.235151
-1.184375,1.507400,-1.210211,-1.162904
-1.258003,1.511754,-1.266626,-1.063224
-1.343336,1.508332,-1.286112,-0.954016
-1.438309,1.495212,-1.269737,-0.856057
-1.538784,1.469233,-1.224173,-0.789116
-1.638776,1.426667,-1.160211,-0.768116
-1.731065,1.364171,-1.090681,-0.800090
-1.808113,1.279820,-1.028192,-0.882532
-1.863161,1.173963,-0.983109,-1.003510
-1.891300,1.049695,-0.962096,-1.143554
-1.890328,0.912792,-0.967444,-1.279020
-1.861209,0.771099,-0.997224,-1.386313
-1.808047,0.633448,-1.046149,-1.446204
-1.737540,0.508315,-1.106913,-1.447436
-1.658009,0.402471,-1.171693,-1.388924
-1.578164,0.319899,-1.233514,-1.280134
-1.505822,0.261199,-1.287220,-1.139542
-1.446803,0.223607,-1.329910,-0.991440
-1.404211,0.201622,-1.360844,-0.861657
-1.378203,0.188127,-1.380891,-0.772987
-1.366295,0.175760,-1.391750,-0.741133
-1.364115,0.158262,-1.395149,-0.771916
-1.366447,0.131528,-1.392252,-0.860248
-1.368356,0.094140,-1.383407,-0.991031
-1.366182,0.047293,-1.368296,-1.141795
-1.358195,-0.005847,-1.346416,-1.286594
-1.344827,-0.061207,-1.317751,-1.400413
-1.328431,-0.115024,-1.283422,-1.463302
-1.312662,-0.164923,-1.246117,-1.463496
-1.301619,-0.210597,-1.210146,-1.398998
-1.298933,-0.253913,-1.181030,-1.277398
-1.307002,-0.298393,-1.164687,-1.114034
-1.326511,-0.348186,-1.166337,-0.928905
-1.356332,-0.406735,-1.189348,-0.742970
-1.393774,-0.475489,-1.234278,-0.574544
-1.435127,-0.552947,-1.298342,-0.436463
-1.476336,-0.634344,-1.375449,-0.334510
-1.513652,-0.712096,-1.456871,-0.267312
